batch_id,guid,wait_msecs,before_cpuutil_max,before_harddpf_max,before_diskutil_max,target,chassistype,ram,os,#ofcores,age_category,graphicscardclass,processornumber,cpucode,persona
20200602-200228,08d4df7c22d141a397adb1db124c9c4a,2000,13.342637267610199,9.224395479960457,11.445518418626735,1,Desktop,8,Win10,2,-1,High-End Graphics Cards,-1,Unknown,Communication
20200613-200227,2eee10a61e2f49aa931b48a6ec66230c,1700,63.983103323885295,10.114143761337294,16.649232367739426,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,32,i5-2540M,Web User
20200224-200515,ded23df4689d4378b5725a30d533d2f9,1109,15.825430192537198,7.7723627479790185,11.298953524154813,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i7-5557U,Office/Productivity
20200310-210518,06db9ecda3604c1a81d2d2959ff74a93,3812,15.995827576726699,10.18363168700895,12.461143142450881,2,Desktop,8,Win10,4,3,Low-Midrange Graphics Cards,14,i5-6500,Content Creator/IT
20200925-200228,c1d071be238342d2984ce631f2194a88,3200,25.235579202463303,9.093392118331668,16.735477556668183,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Communication
20200827-200232,ee25cc9639c4456d93512970bfab2224,3499,28.7885179442771,9.146584872830223,13.594211522936009,2,Notebook,8,Win10,4,6,Low-Midrange Graphics Cards,32,i7-2630QM,Entertainment
20200901-080000,eb0b2cf369f94395bfbaff74835cf91c,1309,30.9126492680456,9.29410510825409,13.644119022481462,1,Notebook,32,Win10,4,3,High-End Graphics Cards,14,i7-6700K,Content Creator/IT
20201020-200231,0473cc730cb644c7ae78099045f56a53,1107,28.681655171442905,9.197467720015476,10.870978146750701,1,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Casual User
20200325-210228,0769541cb06e4de89ab25ae21ea00950,1099,38.35406458620471,8.87500494148909,15.627255685950084,1,Notebook,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-6006U,Casual Gamer
20200326-210232,e3aeb7d78a7d40599b881f174d66636f,3310,10.0317367840089,7.6487594138024155,13.158886940324564,2,Desktop,16,Win10,4,4,Mid-Range Graphics Cards,14,i7-5775C,Web User
20201226-230120,06e46603e3c740eea24218dbb57767f1,2900,80.040459966184,11.188517710782964,17.19124783973313,1,Desktop,16,Win10,4,5,,22,i7-4790K,Gamer
20200729-200228,0121379f76714a03823c02777d689676,2400,23.286612265802606,8.958285117185184,15.756571015515341,1,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20200331-210228,073a4484f7d24e5396de5d77054651b1,1502,30.459457992777,9.58567594219244,16.12041261494382,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,Casual User
20200611-200230,0660049bb3454192badfe518066179d3,1387,40.6602422336224,10.302429668235364,16.435088020793998,1,Desktop,8,Win10,4,2,Office-Class Graphics Cards,14,i5-7500,Communication
20201223-190231,f32a1bdb3bf4459ab1a148512a178688,1100,14.999894599869304,7.616585458948343,11.544616681257978,1,Desktop,8,Win10,4,6,Low-End Graphics Cards,45,Q8300,Web User
20201110-190233,bb3269bdac8045b1a5931c8c9e9eeba3,1200,34.3768492603878,10.468603712881075,15.138297014486437,1,Desktop,8,Win10,4,6,Low-End Graphics Cards,22,i7-4770,Web User
20200831-200228,061a0f4d56394a69b170801d0ae98698,1099,39.923187279126104,7.962317375966036,16.244701071992434,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,22,i5-4200M,Office/Productivity
20201209-190229,c72dd48f70ad4c9ea68f0b61df54fb19,4599,26.879360914914997,6.847516302748121,11.816508988839962,2,Desktop,16,Win8.1,4,3,High-End Graphics Cards,14,i5-6400,Web User
20200921-200228,868bdedce9f344b8a00330d54db9ee5e,1696,11.6951029917994,10.455642913955892,12.557637394354405,1,Desktop,16,Win10,8,0,High-End Graphics Cards,14,i9-9900K,Casual Gamer
20200804-200228,07fada93d2dc4effafdf96deb38f7a35,3801,40.5520566716994,10.835983886457006,13.349602548269143,2,Notebook,16,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,File & Network Sharer
20200621-200233,96af3bae896c475e960b30cb60f546f7,3087,18.740316465996607,9.069375062148717,14.804236493372871,1,Desktop,4,Win10,2,6,Low-Midrange Graphics Cards,22,i3-3220,Entertainment
20201027-200230,b795f132c3c74373b0c99848f5a7b029,2101,33.945055630009,9.746180645776905,13.271494030513688,1,Intel NUC/STK,8,Win10,2,1,Low-Midrange Graphics Cards,14,i5-7260U,Office/Productivity
20200318-210228,0872b6b685a04e3f9df8320d63711911,2300,39.0987381814516,8.38412621027848,15.6499662403796,1,Notebook,40,Win10,4,3,Mid-Range Graphics Cards,14,i7-6700HQ,Content Creator/IT
20200229-200517,fc01af8d3d77446b913d7d6fcf4497ef,3300,15.6233597181129,8.756782510589028,11.0124189478171,2,Desktop,8,Win10,2,6,Low-Midrange Graphics Cards,32,G860,Casual User
20200524-200228,1e62b6269a9b433386261d6248b4021a,5000,33.943220642365496,10.77231580619781,15.724770829184433,2,2 in 1,16,Win10,4,2,Mid-Range Graphics Cards,14,i7-8550U,Win Store App User
20200131-200229,07a256c1199e4c76ac5d4de403e0727d,7272,23.5479281078033,10.383488158911792,16.13325934310895,3,Desktop,32,Win10,8,3,High-End Graphics Cards,14,i7-6900K,Casual Gamer
20200811-200232,05ff2e3ae2864291bde4e2476534a3e9,2601,18.867540114875894,7.799192343210147,11.102790369041664,1,Notebook,8,Win10,4,1,Mid-Range Graphics Cards,14,i7-8550U,Web User
20200911-200240,06dd796b3888413184470949530a5dd9,3200,32.660364451732,9.69098171493523,13.422453665212592,1,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Communication
20201006-200229,04de8ace081f43f9837f3e19e50c28b4,2300,89.2174435854648,9.957787669247217,17.075427640282687,1,Notebook,4,Win10,2,6,Low-Midrange Graphics Cards,22,2020M,Web User
20201218-190236,fabb271c4879481bbacd730c82c3f131,1010,90.33274010487742,9.322774668821719,14.004942336863646,1,Notebook,16,Win10,4,6,Mid-Range Graphics Cards,32,i7-2670QM,Casual Gamer
20201010-200234,08dc6bd5fa254231946043a66e44bb7b,2200,99.453084217346,10.154701983483701,16.64807070115402,1,Desktop,8,Win10,4,3,High-End Graphics Cards,14,i5-6400,Web User
20200731-200229,b6c0b53e148c405d8a1b39e09f117ff9,1299,41.6405983218633,9.695917710684562,13.312643375440667,1,Notebook,12,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Communication
20200302-200304,084570fa13cd4f43ae7e4c9f1994f715,2499,81.32964451375078,10.879334321129676,14.848164862478226,1,Notebook,8,Win10,2,2,Mid-Range Graphics Cards,14,G4600,Casual User
20200218-200228,048a4e30298241ba8761ab288de2b15b,1500,6.48480055900547,8.993713827692758,14.709731015547737,1,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8550U,Communication
20201217-190303,fb425768a3604074843505d4b2c18f6a,1095,99.96096790717459,11.917932965424667,17.976569489414977,1,Desktop,32,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700K,Web User
20200918-200233,c6aac77ac94e4206ab243079e9d800a4,1399,47.852639364470704,10.007605081447494,15.76936953041054,1,Notebook,16,Win10,4,2,High-End Graphics Cards,14,i7-7700HQ,Casual Gamer
20200501-200227,de18ec21c9794494a156952fb8f7e9e9,4198,31.4030135941814,9.768842067020199,13.49617265386195,2,Intel NUC/STK,16,Win10,4,1,Office-Class Graphics Cards,14,i7-8809G,Communication
20200922-200231,05a251ed4acd4e8d80c39776784468b8,1901,47.656203937459495,11.881866411202695,11.738777375740403,1,Desktop,16,Win10,6,1,High-End Graphics Cards,14,i5-9600K,Casual Gamer
20200128-200228,697d3e65a3a34a77a74302ab490313fc,1200,21.953514671496897,8.62960130111921,13.778769757028995,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Office/Productivity
20200305-200231,064b3533b7f4449a943bc298892a8053,3700,23.746306271075802,9.355447626596446,13.793680509619337,2,Notebook,4,Win10,4,1,,14,N3450,Gamer
20200428-200227,0369010fbecf46198f8a368be12b07dd,1001,23.291676195371494,9.014733752693033,15.080916135386232,1,2 in 1,4,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Office/Productivity
20200902-200251,dedf60ffa9fa44a6b704ac4aa36f4548,6500,13.0088119678842,9.403225379078416,13.565369228260918,3,Desktop,8,Win10,4,6,Low-End Graphics Cards,22,i5-4570,Web User
20200803-200231,dca8c23d383c4d44bbbb07aea576b465,3200,43.981437266198995,9.312331826904169,17.383494626734485,1,Desktop,4,Win10,2,2,Low-End Graphics Cards,14,G4560,Casual User
20201121-190229,5dd0bc2ebbff4c6abac16009a07f38d8,1299,71.8658265714119,9.694597507844419,11.896064661579507,1,2 in 1,16,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,Office/Productivity
20200208-200244,03a6191924aa43118b2bd60fe5440513,3201,27.352065282607693,9.227951440258607,14.222572507155734,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Communication
20200805-200234,fa4e0a94634a4ef893b9ae8f5f0f565b,1501,38.5858152873351,10.72160437826491,12.042398843024055,1,Desktop,32,Win10,2,2,Low-End Graphics Cards,14,G3930,Web User
20201212-190228,18257c704284403ba9fff56b657ce59b,1098,30.5118341301647,11.603964665476578,17.17650229104537,1,Desktop,16,Win10,4,6,High-End Graphics Cards,22,i7-3770,Casual User
20200813-200232,0720561598bd41d088ef6ce39459efe6,3500,20.0111280518654,9.85214092146619,12.994178279756868,2,Desktop,16,Win10,4,6,Low-End Graphics Cards,22,i7-4770K,Web User
20200826-200231,7697aa87d3e0450c9f85e36c6439a83f,1094,36.311512221078,7.939756431091716,11.55569771319636,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Office/Productivity
20200917-200230,0ec96aca61a34ff0ad2db26bb50ed99e,7400,39.1405651405651,8.716608931963028,14.898967595218119,3,Notebook,4,Win10,2,6,Low-End Graphics Cards,32,i5-2430M,Web User
20201023-200231,0121379f76714a03823c02777d689676,2901,24.264646746077105,8.924116292638987,15.321510203727602,1,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20200229-200517,30c674808c1f409a9a46d893c36ef821,1500,13.821802243848698,9.311656717863418,11.313551701691699,1,Desktop,8,Win10,5,5,Low-End Graphics Cards,22,i3-4150,Casual User
20200704-234345,c4fc30f8b7f2490faca77e358d4f0ec2,9900,5.42859664600529,7.324627531051554,11.352549664513822,4,Notebook,16,Win10,4,1,,14,i7-8650U,Communication
20200916-200237,071ba38493b44ae4a98f3e5bde5a17d1,4700,27.6936237197717,7.62266655525699,12.223072214315714,2,Notebook,12,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Web User
20200502-200228,f00f5c64d27a4e65a56d89684d5d9825,1699,41.801162090377204,9.798513444265023,15.124047396704961,1,Notebook,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Web User
20201008-200236,97ce76add0ea4751a1f4506f63af481f,1535,19.6799951805742,9.620466537642766,13.132634374854378,1,Desktop,32,Win10,4,2,Office-Class Graphics Cards,14,i5-7500,Communication
20200808-200330,085d9d472ce843d4bdab1e9bfab975b5,1499,22.8883111070994,8.946662423454393,12.189005478360697,1,Notebook,24,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Communication
20201208-190229,f51f4ab41f76435589a01c40acfc7d5e,4390,6.14340465535059,8.243638872889187,11.042221837440305,2,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8550U,Casual User
20201010-200234,08034769f88a49888a94ef5eb0717f6b,4110,9.5737807617134,9.749596001925287,12.800005373340111,2,Desktop,32,Win10,6,3,High-End Graphics Cards,14,i7-6800K,Web User
20201027-200230,06fd696571534919af772c6bd88b1ffd,1704,7.462364930332779,8.72237192265706,13.361212283859093,1,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8350U,Casual User
20201207-190328,83b384940a744e438d7f2bda85bf0329,1099,7.23780342214099,8.547881231712216,11.288873438976102,1,Desktop,16,Win10,4,5,Low-End Graphics Cards,22,i7-4790,Web User
20200506-200228,05266def58fc44aea1cb4f507e7f1aca,1500,30.9000079518193,11.5729723660033,15.734260399936897,1,Desktop,14,Win10,4,5,High-End Graphics Cards,22,i7-4790,Web User
20200805-200234,044cc11c8f324caf825a64d4d22bc2b8,2199,65.4671573452968,10.294321459617624,14.603368265904603,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Gamer
20200812-200227,057a52a3e6ff4de7ad18e30b72735afd,1100,60.54502319428921,9.935678474681323,14.653218206222117,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7300U,Communication
20200416-210228,06488501ccd04623bd7af28a602ed506,6399,47.0301651777829,8.456625229788495,15.009107655139676,3,Desktop,8,Win10,2,6,Low-Midrange Graphics Cards,32,G860,Web User
20200304-200229,08345c3da99c4ca28ad13c623a11e46d,1015,28.4363678633396,7.874465356853338,14.353756414177791,1,Desktop,4,Win10,5,5,Low-End Graphics Cards,22,i3-4150,Office/Productivity
20201220-190233,0649560365e3481798e27b5ca8a7e0d6,2301,11.008696916968,9.349599779578666,15.923267602443662,1,Notebook,8,Win10,4,2,Low-Midrange Graphics Cards,14,i5-8250U,Web User
20200127-200232,09182dcd80514a35957a7348b220487c,1950,13.480666746782902,10.215131100215794,12.525514317053593,1,Desktop,16,Win10,8,0,,14,i7-9700,Casual User
20200522-200227,e4fc0f7615f34590ac9d76f8df057abb,1500,30.8573517166854,10.551059557458078,16.75267435863098,1,Notebook,64,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6920HQ,Communication
20201104-190243,07863bfe48b941768f24d56e591c1ed8,1501,7.969887492190599,8.096749867400373,13.023453490496179,1,Desktop,24,Win10,4,2,Office-Class Graphics Cards,14,i5-7600,Casual Gamer
20200613-200227,06a67d2c4d274a72bc2316797c80e16f,9001,47.1991996013523,10.407001545824754,17.73352598314015,4,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8365U,Web User
20200208-200244,d32477e97c2443a89bb4166215f83c30,3900,24.929157871686396,10.453403644699055,13.584751355784089,2,Notebook,8,Win10,4,6,Low-End Graphics Cards,22,i7-3610QM,Casual Gamer
20200909-200238,66a0a75d365c4bce974da7fa2f6044de,1078,63.337872613695495,10.323501042906011,12.961265263634557,1,Desktop,8,Win10,6,0,Low-Midrange Graphics Cards,14,i7-8700,Office/Productivity
20201123-190230,0869e174e5b84af3b95ba7d9c98b236b,3200,22.2228800311407,9.086488604828462,14.701285021678014,1,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8350U,Office/Productivity
20200422-210232,0b8bdd2e33574380a05d03f9301a1e09,1900,60.038215609406606,11.262584628023056,17.101371871920517,1,Notebook,20,Win10,4,6,Low-Midrange Graphics Cards,32,i7-2820QM,Content Creator/IT
20200426-210227,0569fe54048f47939964417eeeca921a,3001,18.7111878437479,9.307061459629656,13.241182941889786,1,Notebook,12,Win10,4,6,Low-End Graphics Cards,22,i7-4700MQ,Gamer
20201027-200230,06c863aa7c9f422798779a079e45ebed,1094,22.392518897733805,9.929317280612926,12.958443124391614,1,Desktop,32,Win10,8,1,,14,i7-9700K,Communication
20200130-200510,44405e1900194e8bb1660644485ea282,1399,81.2501094993605,11.306260668241215,16.078659094469295,1,Notebook,24,Win10,2,2,Mid-Range Graphics Cards,14,i5-7200U,Casual Gamer
20200128-200228,08e918a5630847d49b0c722a1f953368,1901,24.6820801224856,8.755404795992517,13.099065279450906,1,Notebook,8,Win10,2,5,Office-Class Graphics Cards,22,i7-4510U,Web User
20200325-210228,d1b5bd83966441bfa646e45f994c1360,1298,32.7274580888685,10.146429855821232,12.27842364996339,1,2 in 1,16,Win10,2,3,Low-Midrange Graphics Cards,14,i7-6600U,Casual User
20200211-200228,659784d1d9af4b8797a42650d20e6638,3692,19.8135626596995,10.034695732431835,17.39742869436653,2,Desktop,8,Win10,4,6,Mid-Range Graphics Cards,22,i5-4570,Office/Productivity
20201207-190328,5565c080f1ed43fa98c25234e229a1f2,4201,40.6257528654537,9.741983540120707,14.786071012718136,2,2 in 1,8,Win10,2,5,Low-End Graphics Cards,14,m-5Y71,Win Store App User
20200401-210228,060b9e07b55b46629f84b84bd8fa5248,1099,67.8152299121988,9.380020444615358,14.01602151596112,1,Notebook,16,Win10,2,4,Low-End Graphics Cards,14,i5-5300U,Communication
20200225-200228,414c8620cc274b24adfe72509a199802,1502,47.97319308931021,9.115819913446185,15.092698695013965,1,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Web User
20201124-190229,b188dedec2434d9ebd4b14363683af8d,1093,79.3859720225313,10.655099136480318,16.956465084390537,1,Notebook,4,Win10,2,6,Office-Class Graphics Cards,22,i5-4200U,Web User
20200301-200227,f22b2d2345604070aa00e129871c225d,1299,31.563619619183,8.597329635792356,12.076050352216585,1,Desktop,8,Win10,4,6,Low-Midrange Graphics Cards,22,i5-3450,Gamer
20201109-190235,ffc7ea72ff5a4279976aa1b06b9d010e,1498,61.725535297102496,9.613487969227089,16.2930197821444,1,Desktop,8,Win10,2,6,Low-End Graphics Cards,65,E6550,Gamer
20200217-200233,72f68e91e77e4b328bf72e36123927d8,1546,16.5577097174463,5.926739993035096,11.685285949933458,1,Desktop,16,Win10,2,3,Low-End Graphics Cards,14,G4400T,Office/Productivity
20200211-200228,fc1f7850e60b4bcdb1ee437fb2f22650,1203,35.2765395482248,10.462247444637413,13.624450270500567,1,Desktop,16,Win10,4,5,Low-End Graphics Cards,22,i7-4790,Communication
20200709-200230,058135b9c129485cbb1a2d3615bbc5d2,1215,71.0968351238189,8.749722302288214,12.736660015933241,1,Desktop,16,Win10,4,3,,14,i7-6700,Communication
20201202-190229,dcef95a0f3d14cafb11e249bf8bf2a7d,2403,63.0459775183252,9.260520980865538,13.517095724995569,1,Desktop,16,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Communication
20200922-200231,0d7e7cc0583b44df9d45e70b5b43d273,5481,31.0099737168474,6.072085673953761,11.024221193376734,2,Desktop,8,Win10,2,6,Low-Midrange Graphics Cards,22,i3-3240,Web User
20200824-200228,b9e76247c5b54808862b9cc66c828050,1099,38.3172907809024,11.741236727053073,14.117449225581591,1,Notebook,16,Win10,4,2,High-End Graphics Cards,14,i7-7700HQ,Gamer
20201025-233013,a318c61889b04bd8ae4924ab235d480e,1910,11.759663746360099,8.939424805523682,13.905723821948191,1,Notebook,8,Win10,4,2,Office-Class Graphics Cards,14,i7-7700HQ,Web User
20200827-200232,0671fe71bbc64d4f9824772519b3de61,1800,94.99996939981268,10.565808359243752,16.042896389401825,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,22,i5-3320M,Communication
20200716-200259,fdfa08443f2a4f7b9a7026e71a9a444d,1001,41.950588401701395,9.46054776926255,12.842370074803643,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Office/Productivity
20201022-200229,0dcce34bdec44e02a883516a01bc5759,2210,33.2923254480008,9.067273526772798,16.70713572278949,1,Notebook,8,Win10,2,4,,14,i5-5200U,Communication
20200825-200235,044090e64e9f401fb2efd6e46232ab25,1200,9.020974287983721,11.679234841681224,11.241033092987147,1,Desktop,24,Win10,8,0,Not Suited for Games,14,i7-9700K,Office/Productivity
20200725-200228,07afb009f801436da7d1fda7c5297c8b,3301,11.2473445205481,9.614831525405986,12.792830447364278,2,Desktop,8,Win10,6,0,Low-Midrange Graphics Cards,14,i5-9500,Office/Productivity
20200329-210233,bffae7b28fed4537860b9f4cac1d4ae8,1400,18.3599442147883,5.880011531772521,9.799374067649206,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Office/Productivity
20200815-200228,afd4f0accd6044e2a3ac45a83d08d301,2686,46.7211624657636,9.25038115652524,13.334958667348184,1,Notebook,8,Win10,2,4,Low-End Graphics Cards,14,i5-5200U,Win Store App User
20200908-200230,b092e2ec73554fbab62aaa6408506392,1100,13.196773475947499,6.5280312003076615,11.179840575646733,1,Desktop,32,Win10,4,3,Mid-Range Graphics Cards,14,i7-6700,Office/Productivity
20200730-200228,f90b2409deb642a280459ea4aaea91cd,2300,18.81735918182749,9.16049348191451,12.428561213998787,1,Desktop,4,Win10,4,3,Low-Midrange Graphics Cards,14,i5-6500,Casual User
20200920-200235,d6d22342146a42249641fdf2f22a7088,1802,12.9016295044955,8.259107290910602,14.10860170634449,1,Notebook,4,Win10,4,4,Low-Midrange Graphics Cards,14,N3150,Casual User
20200507-200228,095689bc9ecb4b99991788293fbe99bd,1600,52.9700950552814,10.879344188246392,14.349847116584955,1,Notebook,4,Win10,2,4,Low-End Graphics Cards,14,i5-5200U,Web User
20200428-091659,0793aaa099374072be91e03a966a661e,5000,41.4884417235314,9.289213056352532,15.565476731205722,2,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-5250U,Web User
20200906-200228,ad29b5e07b714c11996e265b14325b43,1400,20.723949635886,11.006430277387118,14.891080859794025,1,Notebook,16,Win10,6,1,Low-Midrange Graphics Cards,14,i7-8750H,Casual User
20200908-200230,eca8442d5e0340a2bae88d665c0e15fa,1706,19.8853415467571,10.13794112177156,13.493034741375977,1,Desktop,16,Win10,4,5,Not Suited for Games,22,E3-1276v3,File & Network Sharer
20201107-190232,08d2dd959b9141ad9dde2b4898b026df,1201,26.063604208060397,9.603315988699288,16.38969903345848,1,Notebook,8,Win10,4,0,Low-Midrange Graphics Cards,14,i5-8265U,Gamer
20200128-200228,8128b308ab3f4c8aba7ec6c85791b85a,1900,28.828209406148705,8.966686724031176,11.196963404018128,1,Notebook,4,Win10,2,-1,Low-End Graphics Cards,-1,Unknown,Web User
20200708-200229,03a2b3c163e6425ab659672fc464425a,6600,39.0479117271928,10.299797511455914,12.37237169660617,3,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Communication
